CPU	 1	 0
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0.016675
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0.016675
CPU	 21	 0.016675
CPU	 23	 0
CPU	 25	 0.016675
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0.016675
CPU	 33	 0
CPU	 35	 0.016675
CPU	 37	 0.016675
CPU	 39	 0.01665
CPU	 41	 0.016675
CPU	 43	 0.016675
CPU	 45	 0.01665
CPU	 47	 0.016675
CPU	 49	 0.016675
CPU	 51	 0
CPU	 53	 0.01665
CPU	 55	 0
CPU	 57	 0.016675
CPU	 59	 0.016675
CPU	 61	 0.016675
CPU	 63	 0.016675
CPU	 65	 0
CPU	 67	 0.016675
CPU	 69	 0.016675
CPU	 71	 0.016675
CPU	 73	 0
CPU	 75	 0.01665
CPU	 77	 0.016675
CPU	 79	 0.016675
CPU	 81	 0.016675
CPU	 83	 0.01665
CPU	 85	 0.016675
CPU	 87	 0.016675
CPU	 89	 0.01665
CPU	 91	 0.03335
CPU	 93	 0.01665
CPU	 95	 0.016675
CPU	 97	 0.01665
CPU	 99	 0.016675
IO	 0	 198.783
IO	 2	 198.85
IO	 4	 198.933
IO	 6	 199.017
IO	 8	 199.083
IO	 10	 199.133
IO	 12	 199.217
IO	 14	 199.267
IO	 16	 199.333
IO	 18	 199.383
IO	 20	 199.433
IO	 22	 199.467
IO	 24	 199.517
IO	 26	 199.55
IO	 28	 199.6
IO	 30	 199.617
IO	 32	 199.667
IO	 34	 199.683
IO	 36	 199.717
IO	 38	 199.733
IO	 40	 199.75
IO	 42	 199.767
IO	 44	 199.767
IO	 46	 199.783
IO	 48	 199.783
IO	 50	 199.783
IO	 52	 199.783
IO	 54	 199.783
IO	 56	 199.783
IO	 58	 199.767
IO	 60	 199.75
IO	 62	 199.75
IO	 64	 199.717
IO	 66	 199.7
IO	 68	 199.683
IO	 70	 199.633
IO	 72	 199.617
IO	 74	 199.583
IO	 76	 199.533
IO	 78	 199.483
IO	 80	 199.433
IO	 82	 199.4
IO	 84	 199.35
IO	 86	 199.283
IO	 88	 199.233
IO	 90	 199.167
IO	 92	 199.1
IO	 94	 199.033
IO	 96	 198.967
IO	 98	 198.883
